date,county,state,fips,cases,deaths
03/03/2023,Titus,Texas,48449,10297,146
03/03/2023,Tom Green,Texas,48451,41024,487
03/03/2023,Travis,Texas,48453,297557,1844
03/03/2023,Trinity,Texas,48455,3259,80
03/03/2023,Tyler,Texas,48457,5182,95
03/03/2023,Unknown,Texas,,1809,0
03/03/2023,Upshur,Texas,48459,9098,220
03/03/2023,Upton,Texas,48461,963,19
03/03/2023,Uvalde,Texas,48463,11537,152
03/03/2023,Val Verde,Texas,48465,15867,312
03/03/2023,Van Zandt,Texas,48467,12759,314
03/03/2023,Victoria,Texas,48469,23208,428
03/03/2023,Walker,Texas,48471,22492,226
03/03/2023,Waller,Texas,48473,11632,127
03/03/2023,Ward,Texas,48475,3319,50
03/03/2023,Washington,Texas,48477,11030,165
03/03/2023,Webb,Texas,48479,111713,1094
03/03/2023,Wharton,Texas,48481,11563,229
03/03/2023,Wheeler,Texas,48483,1351,26
03/03/2023,Wichita,Texas,48485,41263,749
03/03/2023,Wilbarger,Texas,48487,4254,91
03/03/2023,Willacy,Texas,48489,8756,137
03/03/2023,Williamson,Texas,48491,170373,1024
03/03/2023,Wilson,Texas,48493,12836,175
03/03/2023,Winkler,Texas,48495,2222,36
03/03/2023,Wise,Texas,48497,19668,295
03/03/2023,Wood,Texas,48499,9809,307
03/03/2023,Yoakum,Texas,48501,1647,43
03/03/2023,Young,Texas,48503,4485,102
03/03/2023,Zapata,Texas,48505,4511,57
03/03/2023,Zavala,Texas,48507,4537,70
03/04/2023,Anderson,Texas,48001,10960,256
03/04/2023,Andrews,Texas,48003,5090,74
03/04/2023,Angelina,Texas,48005,17074,503
03/04/2023,Aransas,Texas,48007,5546,101
03/04/2023,Archer,Texas,48009,2642,33
03/04/2023,Armstrong,Texas,48011,694,11
03/04/2023,Atascosa,Texas,48013,15729,252
03/04/2023,Austin,Texas,48015,7001,85
03/04/2023,Bailey,Texas,48017,1763,39
03/04/2023,Bandera,Texas,48019,4306,80
03/04/2023,Bastrop,Texas,48021,27300,254
03/04/2023,Baylor,Texas,48023,936,33
03/04/2023,Bee,Texas,48025,9975,156
03/04/2023,Bell,Texas,48027,86288,945
03/04/2023,Bexar,Texas,48029,697825,6501
03/04/2023,Blanco,Texas,48031,3217,36
03/04/2023,Borden,Texas,48033,124,2
03/04/2023,Bosque,Texas,48035,4891,76
03/04/2023,Bowie,Texas,48037,24652,455
03/04/2023,Brazoria,Texas,48039,116966,1039
03/04/2023,Brazos,Texas,48041,75119,436
03/04/2023,Brewster,Texas,48043,1362,35
03/04/2023,Briscoe,Texas,48045,579,8
03/04/2023,Brooks,Texas,48047,2080,57
03/04/2023,Brown,Texas,48049,15257,236
03/04/2023,Burleson,Texas,48051,6125,70
03/04/2023,Burnet,Texas,48053,13607,183
03/04/2023,Caldwell,Texas,48055,17740,186
03/04/2023,Calhoun,Texas,48057,7071,54
03/04/2023,Callahan,Texas,48059,3501,80
03/04/2023,Cameron,Texas,48061,135153,2118
03/04/2023,Camp,Texas,48063,3589,78
03/04/2023,Carson,Texas,48065,1752,38
03/04/2023,Cass,Texas,48067,8920,208
03/04/2023,Castro,Texas,48069,2808,48
03/04/2023,Chambers,Texas,48071,12835,140
03/04/2023,Cherokee,Texas,48073,9885,283
03/04/2023,Childress,Texas,48075,3053,35
03/04/2023,Clay,Texas,48077,2528,46
03/04/2023,Cochran,Texas,48079,1038,25
03/04/2023,Coke,Texas,48081,1083,21
03/04/2023,Coleman,Texas,48083,2080,77
03/04/2023,Collin,Texas,48085,276298,1624
03/04/2023,Collingsworth,Texas,48087,897,19
03/04/2023,Colorado,Texas,48089,4553,68
03/04/2023,Comal,Texas,48091,43276,582
03/04/2023,Comanche,Texas,48093,4046,83
03/04/2023,Concho,Texas,48095,1398,14
03/04/2023,Cooke,Texas,48097,8549,160
03/04/2023,Coryell,Texas,48099,21378,235
03/04/2023,Cottle,Texas,48101,392,9
03/04/2023,Crane,Texas,48103,1554,25
03/04/2023,Crockett,Texas,48105,1396,20
03/04/2023,Crosby,Texas,48107,2304,47
03/04/2023,Culberson,Texas,48109,554,15
03/04/2023,Dallam,Texas,48111,2446,45
03/04/2023,Dallas,Texas,48113,695599,7126
03/04/2023,Dawson,Texas,48115,3582,101
03/04/2023,DeWitt,Texas,48123,7311,116
03/04/2023,Deaf Smith,Texas,48117,5824,121
03/04/2023,Delta,Texas,48119,2064,27
03/04/2023,Denton,Texas,48121,224865,1451
03/04/2023,Dickens,Texas,48125,522,16
03/04/2023,Dimmit,Texas,48127,6204,52
03/04/2023,Donley,Texas,48129,1319,27
03/04/2023,Duval,Texas,48131,4362,74
03/04/2023,Eastland,Texas,48133,3428,120
03/04/2023,Ector,Texas,48135,44044,734
03/04/2023,Edwards,Texas,48137,582,12
03/04/2023,El Paso,Texas,48141,255745,3891
03/04/2023,Ellis,Texas,48139,57817,616
03/04/2023,Erath,Texas,48143,9993,135
03/04/2023,Falls,Texas,48145,4498,76
03/04/2023,Fannin,Texas,48147,8116,205
03/04/2023,Fayette,Texas,48149,5493,117
03/04/2023,Fisher,Texas,48151,731,32
03/04/2023,Floyd,Texas,48153,2355,50
03/04/2023,Foard,Texas,48155,254,12
03/04/2023,Fort Bend,Texas,48157,245680,1344
03/04/2023,Franklin,Texas,48159,2671,46
03/04/2023,Freestone,Texas,48161,4313,88
03/04/2023,Frio,Texas,48163,6677,95
03/04/2023,Gaines,Texas,48165,2400,88
03/04/2023,Galveston,Texas,48167,119850,899
03/04/2023,Garza,Texas,48169,1503,31
03/04/2023,Gillespie,Texas,48171,6282,120
03/04/2023,Glasscock,Texas,48173,234,3
03/04/2023,Goliad,Texas,48175,1567,34
03/04/2023,Gonzales,Texas,48177,5365,106
03/04/2023,Gray,Texas,48179,7100,135
03/04/2023,Grayson,Texas,48181,31734,683
03/04/2023,Gregg,Texas,48183,27185,724
03/04/2023,Grimes,Texas,48185,10203,128
03/04/2023,Guadalupe,Texas,48187,45702,444
03/04/2023,Hale,Texas,48189,8468,251
03/04/2023,Hall,Texas,48191,1304,24
03/04/2023,Hamilton,Texas,48193,2107,36
03/04/2023,Hansford,Texas,48195,2337,31
03/04/2023,Hardeman,Texas,48197,649,21
03/04/2023,Hardin,Texas,48199,14661,261
03/04/2023,Harris,Texas,48201,1273537,11610
03/04/2023,Harrison,Texas,48203,15821,299
03/04/2023,Hartley,Texas,48205,1502,20
03/04/2023,Haskell,Texas,48207,1132,40
03/04/2023,Hays,Texas,48209,78638,569
03/04/2023,Hemphill,Texas,48211,1470,9
03/04/2023,Henderson,Texas,48213,18514,471
03/04/2023,Hidalgo,Texas,48215,267540,4032
03/04/2023,Hill,Texas,48217,10208,204
03/04/2023,Hockley,Texas,48219,9427,172
03/04/2023,Hood,Texas,48221,15035,298
03/04/2023,Hopkins,Texas,48223,8729,191
03/04/2023,Houston,Texas,48225,4999,123
03/04/2023,Howard,Texas,48227,8037,193
03/04/2023,Hudspeth,Texas,48229,1173,18
03/04/2023,Hunt,Texas,48231,19830,393
03/04/2023,Hutchinson,Texas,48233,7643,149
03/04/2023,Irion,Texas,48235,605,3
03/04/2023,Jack,Texas,48237,1665,31
03/04/2023,Jackson,Texas,48239,3984,63
03/04/2023,Jasper,Texas,48241,8230,209
03/04/2023,Jeff Davis,Texas,48243,277,10
03/04/2023,Jefferson,Texas,48245,63140,879
03/04/2023,Jim Hogg,Texas,48247,3803,23
03/04/2023,Jim Wells,Texas,48249,14204,225
03/04/2023,Johnson,Texas,48251,52170,782
03/04/2023,Jones,Texas,48253,5349,119
03/04/2023,Karnes,Texas,48255,6403,75
03/04/2023,Kaufman,Texas,48257,42689,557
03/04/2023,Kendall,Texas,48259,9819,134
03/04/2023,Kenedy,Texas,48261,104,2
03/04/2023,Kent,Texas,48263,223,4
03/04/2023,Kerr,Texas,48265,11066,204
03/04/2023,Kimble,Texas,48267,937,16
03/04/2023,King,Texas,48269,56,0
03/04/2023,Kinney,Texas,48271,831,14
03/04/2023,Kleberg,Texas,48273,9277,155
03/04/2023,Knox,Texas,48275,655,25
03/04/2023,La Salle,Texas,48283,2596,53
03/04/2023,Lamar,Texas,48277,15254,281
03/04/2023,Lamb,Texas,48279,5136,127
03/04/2023,Lampasas,Texas,48281,6386,96
03/04/2023,Lavaca,Texas,48285,4905,124
03/04/2023,Lee,Texas,48287,5244,64
03/04/2023,Leon,Texas,48289,4316,95
03/04/2023,Liberty,Texas,48291,22249,417
03/04/2023,Limestone,Texas,48293,6113,137
03/04/2023,Lipscomb,Texas,48295,810,19
03/04/2023,Live Oak,Texas,48297,2427,52
03/04/2023,Llano,Texas,48299,5118,103
03/04/2023,Loving,Texas,48301,403,1
03/04/2023,Lubbock,Texas,48303,113416,1394
03/04/2023,Lynn,Texas,48305,1706,41
03/04/2023,Madison,Texas,48313,4323,66
03/04/2023,Marion,Texas,48315,2039,67
03/04/2023,Martin,Texas,48317,1410,26
03/04/2023,Mason,Texas,48319,1057,13
03/04/2023,Matagorda,Texas,48321,10315,185
03/04/2023,Maverick,Texas,48323,24173,479
03/04/2023,McCulloch,Texas,48307,1945,51
03/04/2023,McLennan,Texas,48309,75180,970
03/04/2023,McMullen,Texas,48311,186,10
03/04/2023,Medina,Texas,48325,12171,215
03/04/2023,Menard,Texas,48327,658,13
03/04/2023,Midland,Texas,48329,48011,525
03/04/2023,Milam,Texas,48331,6012,109
03/04/2023,Mills,Texas,48333,1622,41
03/04/2023,Mitchell,Texas,48335,2116,52
03/04/2023,Montague,Texas,48337,5374,136
03/04/2023,Montgomery,Texas,48339,172042,1382
03/04/2023,Moore,Texas,48341,6336,116
03/04/2023,Morris,Texas,48343,3019,76
03/04/2023,Motley,Texas,48345,325,14
03/04/2023,Nacogdoches,Texas,48347,14990,278
03/04/2023,Navarro,Texas,48349,14479,246
03/04/2023,Newton,Texas,48351,1754,77
03/04/2023,Nolan,Texas,48353,3559,108
03/04/2023,Nueces,Texas,48355,114345,1603
03/04/2023,Ochiltree,Texas,48357,2674,54
03/04/2023,Oldham,Texas,48359,650,6
03/04/2023,Orange,Texas,48361,17268,381
03/04/2023,Palo Pinto,Texas,48363,8055,158
03/04/2023,Panola,Texas,48365,5786,144
03/04/2023,Parker,Texas,48367,40420,520
03/04/2023,Parmer,Texas,48369,2685,54
03/04/2023,Pecos,Texas,48371,3633,74
03/04/2023,Pending County Assignment,Texas,48999,65,0
03/04/2023,Polk,Texas,48373,9366,272
03/04/2023,Potter,Texas,48375,43428,785
03/04/2023,Presidio,Texas,48377,1214,43
03/04/2023,Rains,Texas,48379,2271,67
03/04/2023,Randall,Texas,48381,46929,547
03/04/2023,Reagan,Texas,48383,997,16
03/04/2023,Real,Texas,48385,1022,29
03/04/2023,Red River,Texas,48387,2770,74
03/04/2023,Reeves,Texas,48389,5635,77
03/04/2023,Refugio,Texas,48391,2295,40
03/04/2023,Roberts,Texas,48393,197,2
03/04/2023,Robertson,Texas,48395,5385,83
03/04/2023,Rockwall,Texas,48397,31736,284
03/04/2023,Runnels,Texas,48399,2755,72
03/04/2023,Rusk,Texas,48401,12710,278
03/04/2023,Sabine,Texas,48403,1535,94
03/04/2023,San Augustine,Texas,48405,1219,49
03/04/2023,San Jacinto,Texas,48407,6731,130
03/04/2023,San Patricio,Texas,48409,14571,363
03/04/2023,San Saba,Texas,48411,1500,39
03/04/2023,Schleicher,Texas,48413,600,9
03/04/2023,Scurry,Texas,48415,6149,108
03/04/2023,Shackelford,Texas,48417,1099,14
03/04/2023,Shelby,Texas,48419,5395,140
03/04/2023,Sherman,Texas,48421,540,19
03/04/2023,Smith,Texas,48423,57149,1018
03/04/2023,Somervell,Texas,48425,2230,39
03/04/2023,Starr,Texas,48427,24205,390
03/04/2023,Stephens,Texas,48429,2133,54
03/04/2023,Sterling,Texas,48431,329,9
03/04/2023,Stonewall,Texas,48433,423,7
03/04/2023,Sutton,Texas,48435,940,14
03/04/2023,Swisher,Texas,48437,2681,34
03/04/2023,Tarrant,Texas,48439,686734,6375
03/04/2023,Taylor,Texas,48441,44269,771
03/04/2023,Terrell,Texas,48443,140,3
03/04/2023,Terry,Texas,48445,2939,87
03/04/2023,Throckmorton,Texas,48447,296,10
03/04/2023,Titus,Texas,48449,10297,146
03/04/2023,Tom Green,Texas,48451,41024,487
03/04/2023,Travis,Texas,48453,297557,1844
03/04/2023,Trinity,Texas,48455,3259,80
03/04/2023,Tyler,Texas,48457,5182,95
03/04/2023,Unknown,Texas,,1809,0
03/04/2023,Upshur,Texas,48459,9098,220
03/04/2023,Upton,Texas,48461,963,19
03/04/2023,Uvalde,Texas,48463,11537,152
03/04/2023,Val Verde,Texas,48465,15867,312
03/04/2023,Van Zandt,Texas,48467,12759,314
03/04/2023,Victoria,Texas,48469,23208,428
03/04/2023,Walker,Texas,48471,22492,226
03/04/2023,Waller,Texas,48473,11632,127
03/04/2023,Ward,Texas,48475,3319,50
03/04/2023,Washington,Texas,48477,11030,165
03/04/2023,Webb,Texas,48479,111713,1094
03/04/2023,Wharton,Texas,48481,11563,229
03/04/2023,Wheeler,Texas,48483,1351,26
03/04/2023,Wichita,Texas,48485,41263,749
03/04/2023,Wilbarger,Texas,48487,4254,91
03/04/2023,Willacy,Texas,48489,8756,137
03/04/2023,Williamson,Texas,48491,170373,1024
03/04/2023,Wilson,Texas,48493,12836,175
03/04/2023,Winkler,Texas,48495,2222,36
03/04/2023,Wise,Texas,48497,19668,295
03/04/2023,Wood,Texas,48499,9809,307
03/04/2023,Yoakum,Texas,48501,1647,43
03/04/2023,Young,Texas,48503,4485,102
03/04/2023,Zapata,Texas,48505,4511,57
03/04/2023,Zavala,Texas,48507,4537,70
03/05/2023,Anderson,Texas,48001,10960,256
03/05/2023,Andrews,Texas,48003,5090,74
03/05/2023,Angelina,Texas,48005,17074,503
03/05/2023,Aransas,Texas,48007,5546,101
03/05/2023,Archer,Texas,48009,2642,33
03/05/2023,Armstrong,Texas,48011,694,11
03/05/2023,Atascosa,Texas,48013,15729,252
03/05/2023,Austin,Texas,48015,7001,85
03/05/2023,Bailey,Texas,48017,1763,39
03/05/2023,Bandera,Texas,48019,4306,80
03/05/2023,Bastrop,Texas,48021,27300,254
03/05/2023,Baylor,Texas,48023,936,33
03/05/2023,Bee,Texas,48025,9975,156
03/05/2023,Bell,Texas,48027,86288,945
03/05/2023,Bexar,Texas,48029,697825,6501
03/05/2023,Blanco,Texas,48031,3217,36
03/05/2023,Borden,Texas,48033,124,2
03/05/2023,Bosque,Texas,48035,4891,76
03/05/2023,Bowie,Texas,48037,24652,455
03/05/2023,Brazoria,Texas,48039,116966,1039
03/05/2023,Brazos,Texas,48041,75119,436
03/05/2023,Brewster,Texas,48043,1362,35
03/05/2023,Briscoe,Texas,48045,579,8
03/05/2023,Brooks,Texas,48047,2080,57
03/05/2023,Brown,Texas,48049,15257,236
03/05/2023,Burleson,Texas,48051,6125,70
03/05/2023,Burnet,Texas,48053,13607,183
03/05/2023,Caldwell,Texas,48055,17740,186
03/05/2023,Calhoun,Texas,48057,7071,54
03/05/2023,Callahan,Texas,48059,3501,80
03/05/2023,Cameron,Texas,48061,135153,2118
03/05/2023,Camp,Texas,48063,3589,78
03/05/2023,Carson,Texas,48065,1752,38
03/05/2023,Cass,Texas,48067,8920,208
03/05/2023,Castro,Texas,48069,2808,48
03/05/2023,Chambers,Texas,48071,12835,140
03/05/2023,Cherokee,Texas,48073,9885,283
03/05/2023,Childress,Texas,48075,3053,35
03/05/2023,Clay,Texas,48077,2528,46
03/05/2023,Cochran,Texas,48079,1038,25
03/05/2023,Coke,Texas,48081,1083,21
03/05/2023,Coleman,Texas,48083,2080,77
03/05/2023,Collin,Texas,48085,276298,1624
03/05/2023,Collingsworth,Texas,48087,897,19
03/05/2023,Colorado,Texas,48089,4553,68
03/05/2023,Comal,Texas,48091,43276,582
03/05/2023,Comanche,Texas,48093,4046,83
03/05/2023,Concho,Texas,48095,1398,14
03/05/2023,Cooke,Texas,48097,8549,160
03/05/2023,Coryell,Texas,48099,21378,235
03/05/2023,Cottle,Texas,48101,392,9
03/05/2023,Crane,Texas,48103,1554,25
03/05/2023,Crockett,Texas,48105,1396,20
03/05/2023,Crosby,Texas,48107,2304,47
03/05/2023,Culberson,Texas,48109,554,15
03/05/2023,Dallam,Texas,48111,2446,45
03/05/2023,Dallas,Texas,48113,695599,7126
03/05/2023,Dawson,Texas,48115,3582,101
03/05/2023,DeWitt,Texas,48123,7311,116
03/05/2023,Deaf Smith,Texas,48117,5824,121
03/05/2023,Delta,Texas,48119,2064,27
03/05/2023,Denton,Texas,48121,224865,1451
03/05/2023,Dickens,Texas,48125,522,16
03/05/2023,Dimmit,Texas,48127,6204,52
03/05/2023,Donley,Texas,48129,1319,27
03/05/2023,Duval,Texas,48131,4362,74
03/05/2023,Eastland,Texas,48133,3428,120
03/05/2023,Ector,Texas,48135,44044,734
03/05/2023,Edwards,Texas,48137,582,12
03/05/2023,El Paso,Texas,48141,255745,3891
03/05/2023,Ellis,Texas,48139,57817,616
03/05/2023,Erath,Texas,48143,9993,135
03/05/2023,Falls,Texas,48145,4498,76
03/05/2023,Fannin,Texas,48147,8116,205
03/05/2023,Fayette,Texas,48149,5493,117
03/05/2023,Fisher,Texas,48151,731,32
03/05/2023,Floyd,Texas,48153,2355,50
03/05/2023,Foard,Texas,48155,254,12
03/05/2023,Fort Bend,Texas,48157,245680,1344
03/05/2023,Franklin,Texas,48159,2671,46
03/05/2023,Freestone,Texas,48161,4313,88
03/05/2023,Frio,Texas,48163,6677,95
03/05/2023,Gaines,Texas,48165,2400,88
03/05/2023,Galveston,Texas,48167,119850,899
03/05/2023,Garza,Texas,48169,1503,31
03/05/2023,Gillespie,Texas,48171,6282,120
03/05/2023,Glasscock,Texas,48173,234,3
03/05/2023,Goliad,Texas,48175,1567,34
03/05/2023,Gonzales,Texas,48177,5365,106
03/05/2023,Gray,Texas,48179,7100,135
03/05/2023,Grayson,Texas,48181,31734,683
03/05/2023,Gregg,Texas,48183,27185,724
03/05/2023,Grimes,Texas,48185,10203,128
03/05/2023,Guadalupe,Texas,48187,45702,444
03/05/2023,Hale,Texas,48189,8468,251
03/05/2023,Hall,Texas,48191,1304,24
03/05/2023,Hamilton,Texas,48193,2107,36
03/05/2023,Hansford,Texas,48195,2337,31
03/05/2023,Hardeman,Texas,48197,649,21
03/05/2023,Hardin,Texas,48199,14661,261
03/05/2023,Harris,Texas,48201,1273537,11610
03/05/2023,Harrison,Texas,48203,15821,299
03/05/2023,Hartley,Texas,48205,1502,20
03/05/2023,Haskell,Texas,48207,1132,40
03/05/2023,Hays,Texas,48209,78638,569
03/05/2023,Hemphill,Texas,48211,1470,9
03/05/2023,Henderson,Texas,48213,18514,471
03/05/2023,Hidalgo,Texas,48215,267540,4032
03/05/2023,Hill,Texas,48217,10208,204
03/05/2023,Hockley,Texas,48219,9427,172
03/05/2023,Hood,Texas,48221,15035,298
03/05/2023,Hopkins,Texas,48223,8729,191
03/05/2023,Houston,Texas,48225,4999,123
03/05/2023,Howard,Texas,48227,8037,193
03/05/2023,Hudspeth,Texas,48229,1173,18
03/05/2023,Hunt,Texas,48231,19830,393
03/05/2023,Hutchinson,Texas,48233,7643,149
03/05/2023,Irion,Texas,48235,605,3
03/05/2023,Jack,Texas,48237,1665,31
03/05/2023,Jackson,Texas,48239,3984,63
03/05/2023,Jasper,Texas,48241,8230,209
03/05/2023,Jeff Davis,Texas,48243,277,10
03/05/2023,Jefferson,Texas,48245,63140,879
03/05/2023,Jim Hogg,Texas,48247,3803,23
03/05/2023,Jim Wells,Texas,48249,14204,225
03/05/2023,Johnson,Texas,48251,52170,782
03/05/2023,Jones,Texas,48253,5349,119
03/05/2023,Karnes,Texas,48255,6403,75
03/05/2023,Kaufman,Texas,48257,42689,557
03/05/2023,Kendall,Texas,48259,9819,134
03/05/2023,Kenedy,Texas,48261,104,2
03/05/2023,Kent,Texas,48263,223,4
03/05/2023,Kerr,Texas,48265,11066,204
03/05/2023,Kimble,Texas,48267,937,16
03/05/2023,King,Texas,48269,56,0
03/05/2023,Kinney,Texas,48271,831,14
03/05/2023,Kleberg,Texas,48273,9277,155
03/05/2023,Knox,Texas,48275,655,25
03/05/2023,La Salle,Texas,48283,2596,53
03/05/2023,Lamar,Texas,48277,15254,281
03/05/2023,Lamb,Texas,48279,5136,127
03/05/2023,Lampasas,Texas,48281,6386,96
03/05/2023,Lavaca,Texas,48285,4905,124
03/05/2023,Lee,Texas,48287,5244,64
03/05/2023,Leon,Texas,48289,4316,95
03/05/2023,Liberty,Texas,48291,22249,417
03/05/2023,Limestone,Texas,48293,6113,137
03/05/2023,Lipscomb,Texas,48295,810,19
03/05/2023,Live Oak,Texas,48297,2427,52
03/05/2023,Llano,Texas,48299,5118,103
03/05/2023,Loving,Texas,48301,403,1
03/05/2023,Lubbock,Texas,48303,113416,1394
03/05/2023,Lynn,Texas,48305,1706,41
03/05/2023,Madison,Texas,48313,4323,66
03/05/2023,Marion,Texas,48315,2039,67
03/05/2023,Martin,Texas,48317,1410,26
03/05/2023,Mason,Texas,48319,1057,13
03/05/2023,Matagorda,Texas,48321,10315,185
03/05/2023,Maverick,Texas,48323,24173,479
03/05/2023,McCulloch,Texas,48307,1945,51
03/05/2023,McLennan,Texas,48309,75180,970
03/05/2023,McMullen,Texas,48311,186,10
03/05/2023,Medina,Texas,48325,12171,215
03/05/2023,Menard,Texas,48327,658,13
03/05/2023,Midland,Texas,48329,48011,525
03/05/2023,Milam,Texas,48331,6012,109
03/05/2023,Mills,Texas,48333,1622,41
03/05/2023,Mitchell,Texas,48335,2116,52
03/05/2023,Montague,Texas,48337,5374,136
03/05/2023,Montgomery,Texas,48339,172042,1382
03/05/2023,Moore,Texas,48341,6336,116
03/05/2023,Morris,Texas,48343,3019,76
03/05/2023,Motley,Texas,48345,325,14
03/05/2023,Nacogdoches,Texas,48347,14990,278
03/05/2023,Navarro,Texas,48349,14479,246
03/05/2023,Newton,Texas,48351,1754,77
03/05/2023,Nolan,Texas,48353,3559,108
03/05/2023,Nueces,Texas,48355,114345,1603
03/05/2023,Ochiltree,Texas,48357,2674,54
03/05/2023,Oldham,Texas,48359,650,6
03/05/2023,Orange,Texas,48361,17268,381
03/05/2023,Palo Pinto,Texas,48363,8055,158
03/05/2023,Panola,Texas,48365,5786,144
03/05/2023,Parker,Texas,48367,40420,520
03/05/2023,Parmer,Texas,48369,2685,54
03/05/2023,Pecos,Texas,48371,3633,74
03/05/2023,Pending County Assignment,Texas,48999,65,0
03/05/2023,Polk,Texas,48373,9366,272
03/05/2023,Potter,Texas,48375,43428,785
03/05/2023,Presidio,Texas,48377,1214,43
03/05/2023,Rains,Texas,48379,2271,67
03/05/2023,Randall,Texas,48381,46929,547
03/05/2023,Reagan,Texas,48383,997,16
03/05/2023,Real,Texas,48385,1022,29
03/05/2023,Red River,Texas,48387,2770,74
03/05/2023,Reeves,Texas,48389,5635,77
03/05/2023,Refugio,Texas,48391,2295,40
03/05/2023,Roberts,Texas,48393,197,2
03/05/2023,Robertson,Texas,48395,5385,83
03/05/2023,Rockwall,Texas,48397,31736,284
03/05/2023,Runnels,Texas,48399,2755,72
03/05/2023,Rusk,Texas,48401,12710,278
03/05/2023,Sabine,Texas,48403,1535,94
03/05/2023,San Augustine,Texas,48405,1219,49
03/05/2023,San Jacinto,Texas,48407,6731,130
03/05/2023,San Patricio,Texas,48409,14571,363
03/05/2023,San Saba,Texas,48411,1500,39
03/05/2023,Schleicher,Texas,48413,600,9
03/05/2023,Scurry,Texas,48415,6149,108
03/05/2023,Shackelford,Texas,48417,1099,14
03/05/2023,Shelby,Texas,48419,5395,140
03/05/2023,Sherman,Texas,48421,540,19
03/05/2023,Smith,Texas,48423,57149,1018
03/05/2023,Somervell,Texas,48425,2230,39
03/05/2023,Starr,Texas,48427,24205,390
03/05/2023,Stephens,Texas,48429,2133,54
03/05/2023,Sterling,Texas,48431,329,9
03/05/2023,Stonewall,Texas,48433,423,7
03/05/2023,Sutton,Texas,48435,940,14
03/05/2023,Swisher,Texas,48437,2681,34
03/05/2023,Tarrant,Texas,48439,686734,6375
03/05/2023,Taylor,Texas,48441,44269,771
03/05/2023,Terrell,Texas,48443,140,3
03/05/2023,Terry,Texas,48445,2939,87
03/05/2023,Throckmorton,Texas,48447,296,10
03/05/2023,Titus,Texas,48449,10297,146
03/05/2023,Tom Green,Texas,48451,41024,487
03/05/2023,Travis,Texas,48453,297557,1844
03/05/2023,Trinity,Texas,48455,3259,80
03/05/2023,Tyler,Texas,48457,5182,95
03/05/2023,Unknown,Texas,,1809,0
03/05/2023,Upshur,Texas,48459,9098,220
03/05/2023,Upton,Texas,48461,963,19
03/05/2023,Uvalde,Texas,48463,11537,152
03/05/2023,Val Verde,Texas,48465,15867,312
03/05/2023,Van Zandt,Texas,48467,12759,314
03/05/2023,Victoria,Texas,48469,23208,428
03/05/2023,Walker,Texas,48471,22492,226
03/05/2023,Waller,Texas,48473,11632,127
03/05/2023,Ward,Texas,48475,3319,50
03/05/2023,Washington,Texas,48477,11030,165
03/05/2023,Webb,Texas,48479,111713,1094
03/05/2023,Wharton,Texas,48481,11563,229
03/05/2023,Wheeler,Texas,48483,1351,26
03/05/2023,Wichita,Texas,48485,41263,749
03/05/2023,Wilbarger,Texas,48487,4254,91
03/05/2023,Willacy,Texas,48489,8756,137
03/05/2023,Williamson,Texas,48491,170373,1024
03/05/2023,Wilson,Texas,48493,12836,175
03/05/2023,Winkler,Texas,48495,2222,36
03/05/2023,Wise,Texas,48497,19668,295
03/05/2023,Wood,Texas,48499,9809,307
03/05/2023,Yoakum,Texas,48501,1647,43
03/05/2023,Young,Texas,48503,4485,102
03/05/2023,Zapata,Texas,48505,4511,57
03/05/2023,Zavala,Texas,48507,4537,70
03/06/2023,Anderson,Texas,48001,10960,256
03/06/2023,Andrews,Texas,48003,5090,74
03/06/2023,Angelina,Texas,48005,17074,503
03/06/2023,Aransas,Texas,48007,5546,101
03/06/2023,Archer,Texas,48009,2642,33
03/06/2023,Armstrong,Texas,48011,694,11
03/06/2023,Atascosa,Texas,48013,15729,252
03/06/2023,Austin,Texas,48015,7001,85
03/06/2023,Bailey,Texas,48017,1763,39
03/06/2023,Bandera,Texas,48019,4306,80
03/06/2023,Bastrop,Texas,48021,27300,254
03/06/2023,Baylor,Texas,48023,936,33
03/06/2023,Bee,Texas,48025,9975,156
